participant_number,target_word,target_word_pos,position_time_pairs
2,encadrement,1592,"[[0, 2.58], [-2, 4.47], [-17, 12.07], [-8, 14.21], [-9, 14.6], [-4, 18.03], [-4, 18.03], [-6, 19.03], [1, 21.03], [0, 22.78]]"
